order_item_id,order_id,brand,category,price,discount,sale_flag
1495,730,Prada,Footwear,1031.76,0.0,0
1496,730,Prada,Beauty,394.9,0.0,0
1497,730,Prada,Swimwear,625.97,0.0,0
1498,731,H&M,Outerwear,47.42,0.0,0
1499,731,H&M,Dresses,58.9,0.0,0
1500,732,Zara,Dresses,44.86,4.19,1
1501,732,Zara,Accessories,71.37,0.0,0
1502,732,Zara,Bags,79.31,0.0,0
1503,733,H&M,Tops,50.82,17.44,1
1504,733,H&M,Dresses,103.47,0.0,0
1505,734,Urban Outfitters,Jeans,71.69,0.0,0
1506,735,Loewe,Lingerie,593.08,0.0,0
1507,736,Shein,Activewear,11.15,0.0,0
1508,736,Shein,Outerwear,7.18,0.0,0
1509,737,Girlfriend Collective,Beauty,90.16,0.0,0
1510,738,H&M,Beauty,86.95,11.31,1
1511,738,H&M,Beauty,90.28,0.0,0
1512,739,Chanel,Dresses,845.51,0.0,0
1513,740,Girlfriend Collective,Swimwear,104.7,0.0,0
1514,740,Girlfriend Collective,Tops,81.87,0.0,0
1515,741,Zara,Bags,28.58,7.41,1
1516,741,Zara,Accessories,11.2,0.0,0
1517,741,Zara,Beauty,53.74,0.0,0
1518,742,H&M,Swimwear,107.87,0.0,0
1519,742,H&M,Footwear,52.89,0.0,0
1520,742,H&M,Tops,31.4,7.08,1
1521,743,Urban Outfitters,Outerwear,93.3,0.0,0
1522,744,Loewe,Accessories,544.04,0.0,0
1523,745,Zara,Lingerie,28.68,0.0,0
1524,746,Shein,Accessories,33.4,0.0,0
1525,747,Girlfriend Collective,Beauty,68.03,0.0,0
1526,747,Girlfriend Collective,Footwear,80.37,0.0,0
1527,747,Girlfriend Collective,Accessories,30.9,5.29,1
1528,748,Zara,Accessories,74.15,0.0,0
1529,749,Girlfriend Collective,Dresses,106.21,0.0,0
1530,749,Girlfriend Collective,Accessories,51.77,0.0,0
1531,749,Girlfriend Collective,Activewear,103.31,0.0,0
1532,750,Girlfriend Collective,Dresses,50.16,0.0,0
1533,750,Girlfriend Collective,Tops,109.88,0.0,0
1534,750,Girlfriend Collective,Jeans,70.45,0.0,0
1535,751,H&M,Beauty,87.96,0.0,0
1536,751,H&M,Activewear,48.96,0.0,0
1537,751,H&M,Bags,81.5,0.0,0
1538,752,Loewe,Footwear,767.78,0.0,0
1539,753,Under Armour,Activewear,96.1,0.0,0
1540,753,Under Armour,Activewear,107.4,0.0,0
1541,754,Prada,Activewear,797.22,0.0,0
1542,755,Chanel,Swimwear,713.32,0.0,0
1543,755,Chanel,Dresses,1611.41,0.0,0
1544,756,Urban Outfitters,Tops,70.42,0.0,0
1545,756,Urban Outfitters,Home,222.91,0.0,0
1546,756,Urban Outfitters,Accessories,67.39,0.0,0
1547,757,Gucci,Jeans,1486.05,0.0,0
1548,758,Shein,Footwear,5.0,0.61,1
1549,758,Shein,Activewear,33.01,0.0,0
1550,758,Shein,Beauty,26.3,0.0,0
1551,759,Gucci,Outerwear,3622.5,0.0,0
1552,759,Gucci,Bags,2669.38,0.0,0
1553,760,Gucci,Swimwear,446.88,0.0,0
1554,761,Chanel,Home,612.53,0.0,0
1555,761,Chanel,Outerwear,3361.78,0.0,0
1556,762,Gucci,Jeans,1485.2,0.0,0
1557,762,Gucci,Accessories,713.4,0.0,0
1558,762,Gucci,Tops,2375.79,0.0,0
1559,763,Under Armour,Footwear,95.73,0.0,0
1560,763,Under Armour,Accessories,30.0,0.0,0
1561,764,Under Armour,Footwear,124.71,0.0,0
1562,764,Under Armour,Bags,69.55,0.0,0
1563,764,Under Armour,Bags,93.02,29.69,1
1564,765,Zara,Activewear,46.2,10.74,1
1565,766,Urban Outfitters,Beauty,114.7,0.0,0
1566,766,Urban Outfitters,Activewear,80.05,0.0,0
1567,766,Urban Outfitters,Beauty,98.12,23.34,1
1568,767,Under Armour,Home,51.41,0.0,0
1569,767,Under Armour,Tops,112.63,0.0,0
1570,767,Under Armour,Activewear,133.42,38.58,1
1571,768,Chanel,Jeans,1580.8,367.92,1
1572,768,Chanel,Outerwear,3788.58,0.0,0
1573,769,Under Armour,Activewear,69.32,15.65,1
1574,770,H&M,Footwear,64.35,0.0,0
1575,771,H&M,Bags,46.3,9.85,1
1576,772,Under Armour,Accessories,147.98,0.0,0
1577,772,Under Armour,Home,104.32,0.0,0
1578,772,Under Armour,Activewear,80.0,0.0,0
1579,773,Zara,Lingerie,46.94,0.0,0
1580,773,Zara,Jeans,65.34,0.0,0
1581,774,Zara,Activewear,68.12,0.0,0
1582,774,Zara,Swimwear,25.85,0.0,0
1583,774,Zara,Bags,43.13,11.95,1
1584,775,Shein,Bags,27.86,0.0,0
1585,775,Shein,Dresses,5.0,0.0,0
1586,775,Shein,Outerwear,10.55,3.25,1
1587,776,Gucci,Activewear,788.81,0.0,0
1588,777,H&M,Lingerie,64.84,16.31,1
1589,777,H&M,Jeans,76.35,12.89,1
1590,778,Shein,Bags,38.45,0.0,0
1591,778,Shein,Home,39.72,0.0,0
1592,778,Shein,Bags,14.95,0.0,0
1593,779,Shein,Footwear,10.23,0.0,0
1594,779,Shein,Bags,22.71,0.0,0
1595,779,Shein,Accessories,39.42,0.0,0
1596,780,Loewe,Beauty,455.04,0.0,0
1597,780,Loewe,Outerwear,4022.78,1051.16,1
1598,781,Prada,Footwear,1080.67,0.0,0
1599,782,Gucci,Swimwear,733.66,0.0,0
1600,782,Gucci,Dresses,1493.09,0.0,0
1601,782,Gucci,Footwear,794.0,0.0,0
1602,783,Gucci,Home,927.11,0.0,0
1603,783,Gucci,Activewear,877.16,0.0,0
1604,784,H&M,Footwear,58.59,0.0,0
1605,784,H&M,Bags,49.33,0.0,0
1606,784,H&M,Bags,67.3,18.5,1
1607,785,Prada,Outerwear,3054.04,0.0,0
1608,785,Prada,Dresses,959.09,0.0,0
1609,785,Prada,Lingerie,1046.32,0.0,0
1610,786,Chanel,Dresses,1887.57,0.0,0
1611,787,Gucci,Jeans,1615.92,0.0,0
1612,788,Shein,Home,41.61,0.0,0
1613,788,Shein,Home,32.02,0.0,0
1614,788,Shein,Dresses,21.77,0.0,0
1615,789,Gucci,Tops,1598.79,0.0,0
1616,789,Gucci,Footwear,1177.85,213.38,1
1617,789,Gucci,Swimwear,820.08,0.0,0
1618,790,Under Armour,Dresses,118.33,0.0,0
1619,790,Under Armour,Dresses,106.81,0.0,0
1620,790,Under Armour,Swimwear,122.08,24.91,1
1621,791,Gucci,Accessories,812.22,0.0,0
1622,791,Gucci,Bags,1927.72,0.0,0
1623,791,Gucci,Beauty,434.41,0.0,0
1624,792,Under Armour,Home,60.72,0.0,0
1625,792,Under Armour,Tops,41.56,0.0,0
1626,792,Under Armour,Tops,119.61,0.0,0
1627,793,Zara,Jeans,49.22,0.0,0
1628,793,Zara,Lingerie,62.64,0.0,0
1629,794,Gucci,Footwear,946.71,0.0,0
1630,794,Gucci,Jeans,973.73,0.0,0
1631,794,Gucci,Activewear,812.46,0.0,0
1632,795,Gucci,Footwear,812.3,0.0,0
1633,795,Gucci,Footwear,1079.45,0.0,0
1634,795,Gucci,Activewear,809.97,0.0,0
1635,796,Zara,Footwear,71.46,22.39,1
1636,797,H&M,Home,61.67,3.99,1
1637,797,H&M,Accessories,38.16,10.73,1
1638,797,H&M,Dresses,21.39,2.19,1
1639,798,Gucci,Bags,1969.0,0.0,0
1640,799,Zara,Swimwear,78.45,0.0,0
1641,800,H&M,Accessories,61.35,0.0,0
1642,800,H&M,Footwear,58.53,0.0,0
1643,801,Loewe,Outerwear,4120.95,0.0,0
1644,801,Loewe,Beauty,906.69,0.0,0
1645,801,Loewe,Bags,1872.93,635.43,1
1646,802,Zara,Jeans,110.49,0.0,0
1647,803,Chanel,Tops,1482.87,0.0,0
1648,804,Girlfriend Collective,Accessories,123.78,40.96,1
1649,805,Prada,Jeans,1874.17,208.45,1
1650,806,Girlfriend Collective,Tops,76.8,0.0,0
1651,807,Loewe,Swimwear,644.22,0.0,0
1652,808,H&M,Activewear,75.86,26.28,1
1653,808,H&M,Bags,80.58,0.0,0
1654,809,Prada,Tops,1482.81,0.0,0
1655,809,Prada,Outerwear,3994.5,0.0,0
1656,809,Prada,Swimwear,432.87,0.0,0
1657,810,Urban Outfitters,Activewear,30.84,6.3,1
1658,810,Urban Outfitters,Activewear,26.68,0.0,0
1659,810,Urban Outfitters,Home,123.21,0.0,0
1660,811,Zara,Home,62.03,0.0,0
1661,812,Gucci,Footwear,827.38,0.0,0
1662,813,Gucci,Beauty,958.84,104.87,1
1663,813,Gucci,Tops,1059.66,0.0,0
1664,814,Urban Outfitters,Lingerie,105.56,0.0,0
1665,815,Urban Outfitters,Bags,130.31,0.0,0
1666,816,Gucci,Swimwear,624.26,0.0,0
1667,816,Gucci,Jeans,1652.67,0.0,0
1668,816,Gucci,Swimwear,1003.78,0.0,0
1669,817,H&M,Accessories,91.86,0.0,0
1670,817,H&M,Jeans,47.45,16.25,1
1671,818,H&M,Outerwear,94.49,0.0,0
1672,818,H&M,Dresses,88.59,0.0,0
1673,819,Prada,Activewear,698.33,0.0,0
1674,819,Prada,Activewear,866.71,0.0,0
1675,819,Prada,Home,1119.52,0.0,0
1676,820,Gucci,Swimwear,738.44,0.0,0
1677,820,Gucci,Jeans,1066.88,0.0,0
1678,821,Prada,Jeans,758.74,0.0,0
1679,821,Prada,Accessories,419.67,0.0,0
1680,821,Prada,Tops,1682.76,0.0,0
1681,822,Loewe,Bags,2668.35,0.0,0
1682,822,Loewe,Home,584.35,0.0,0
1683,823,Chanel,Outerwear,3698.14,0.0,0
1684,823,Chanel,Lingerie,826.5,0.0,0
1685,823,Chanel,Accessories,585.86,0.0,0
1686,824,Urban Outfitters,Beauty,118.23,0.0,0
1687,825,Prada,Activewear,510.51,0.0,0
1688,826,H&M,Lingerie,83.77,0.0,0
1689,826,H&M,Activewear,63.61,0.0,0
1690,826,H&M,Outerwear,79.55,0.0,0
1691,827,Under Armour,Lingerie,94.21,0.0,0
1692,827,Under Armour,Bags,66.89,0.0,0
1693,827,Under Armour,Swimwear,72.98,0.0,0
1694,828,Prada,Footwear,1176.32,0.0,0
1695,828,Prada,Accessories,553.83,0.0,0
1696,828,Prada,Dresses,1254.62,0.0,0
1697,829,Gucci,Swimwear,1098.67,0.0,0
1698,830,Prada,Bags,2251.53,0.0,0
1699,830,Prada,Accessories,544.54,0.0,0
1700,830,Prada,Outerwear,3304.76,0.0,0
1701,831,Urban Outfitters,Footwear,175.43,14.09,1
1702,831,Urban Outfitters,Activewear,22.84,0.0,0
1703,832,H&M,Bags,36.04,0.0,0
1704,832,H&M,Accessories,73.86,0.0,0
1705,832,H&M,Accessories,38.05,3.13,1
1706,833,H&M,Footwear,72.41,0.0,0
1707,834,Chanel,Footwear,752.71,0.0,0
1708,835,Loewe,Home,1225.74,0.0,0
1709,835,Loewe,Tops,1472.35,0.0,0
1710,835,Loewe,Tops,1493.3,0.0,0
1711,836,Loewe,Home,1160.29,0.0,0
1712,837,Shein,Outerwear,30.47,0.0,0
1713,838,Chanel,Outerwear,3024.39,0.0,0
1714,838,Chanel,Activewear,830.59,0.0,0
1715,838,Chanel,Beauty,1056.05,0.0,0
1716,839,Prada,Footwear,1157.7,0.0,0
1717,840,Prada,Home,715.61,0.0,0
1718,841,Girlfriend Collective,Activewear,101.32,0.0,0
1719,841,Girlfriend Collective,Footwear,122.24,0.0,0
1720,842,Loewe,Tops,1778.85,0.0,0
1721,842,Loewe,Outerwear,3349.29,0.0,0
1722,843,Urban Outfitters,Dresses,20.0,1.54,1
1723,843,Urban Outfitters,Beauty,94.54,0.0,0
1724,843,Urban Outfitters,Jeans,26.64,0.0,0
1725,844,H&M,Dresses,34.31,0.0,0
1726,844,H&M,Lingerie,60.05,0.0,0
1727,845,Urban Outfitters,Activewear,20.0,0.0,0
1728,846,Urban Outfitters,Activewear,58.15,6.85,1
1729,846,Urban Outfitters,Activewear,66.37,9.23,1
1730,846,Urban Outfitters,Lingerie,64.29,0.0,0
1731,847,Urban Outfitters,Lingerie,47.9,0.0,0
1732,847,Urban Outfitters,Accessories,76.13,0.0,0
1733,847,Urban Outfitters,Outerwear,55.75,0.0,0
1734,848,Under Armour,Home,98.13,30.22,1
1735,849,Loewe,Home,802.24,0.0,0
1736,849,Loewe,Dresses,731.8,0.0,0
1737,849,Loewe,Activewear,709.9,0.0,0
1738,850,Zara,Bags,52.37,0.0,0
1739,851,Loewe,Tops,1838.17,0.0,0
1740,852,Urban Outfitters,Jeans,113.5,17.74,1
1741,852,Urban Outfitters,Lingerie,64.44,0.0,0
1742,852,Urban Outfitters,Home,71.07,0.0,0
1743,853,Zara,Outerwear,84.92,0.0,0
1744,853,Zara,Outerwear,27.6,0.0,0
1745,854,Gucci,Lingerie,736.26,0.0,0
1746,854,Gucci,Lingerie,1212.19,0.0,0
1747,854,Gucci,Lingerie,559.8,0.0,0
1748,855,Chanel,Activewear,754.6,0.0,0
1749,855,Chanel,Jeans,1341.5,0.0,0
1750,855,Chanel,Beauty,783.83,0.0,0
1751,856,H&M,Lingerie,56.83,0.0,0
1752,856,H&M,Accessories,82.57,0.0,0
1753,857,Prada,Dresses,1055.2,0.0,0
1754,858,Urban Outfitters,Outerwear,80.79,0.0,0
1755,859,Shein,Swimwear,14.98,0.0,0
1756,860,Chanel,Jeans,1644.12,568.11,1
1757,861,Urban Outfitters,Lingerie,46.44,0.0,0
1758,862,Girlfriend Collective,Jeans,150.0,0.0,0
1759,862,Girlfriend Collective,Dresses,62.23,0.0,0
1760,863,Prada,Jeans,1287.8,0.0,0
1761,863,Prada,Tops,1487.56,0.0,0
1762,863,Prada,Dresses,1853.47,0.0,0
1763,864,Shein,Lingerie,23.71,0.0,0
1764,865,Girlfriend Collective,Footwear,79.2,0.0,0
1765,865,Girlfriend Collective,Swimwear,118.31,0.0,0
1766,865,Girlfriend Collective,Dresses,72.43,0.0,0
1767,866,Shein,Bags,26.62,4.56,1
1768,867,Gucci,Home,851.29,0.0,0
1769,867,Gucci,Dresses,2500.0,0.0,0
1770,867,Gucci,Beauty,775.16,0.0,0
1771,868,Shein,Bags,12.82,0.0,0
1772,869,Urban Outfitters,Bags,66.31,5.39,1
1773,870,Shein,Beauty,36.32,0.0,0
1774,870,Shein,Tops,28.99,2.23,1
1775,871,Chanel,Tops,1417.64,199.72,1
1776,871,Chanel,Footwear,724.78,0.0,0
1777,871,Chanel,Beauty,602.73,0.0,0
1778,872,Chanel,Activewear,817.97,0.0,0
1779,873,H&M,Bags,24.73,5.99,1
1780,874,Zara,Dresses,68.77,0.0,0
1781,874,Zara,Activewear,23.85,0.0,0
1782,874,Zara,Jeans,53.5,0.0,0
1783,875,H&M,Lingerie,59.86,15.0,1
1784,876,Loewe,Home,712.41,0.0,0
1785,876,Loewe,Home,615.25,182.77,1
1786,876,Loewe,Outerwear,3098.57,0.0,0
1787,877,Girlfriend Collective,Home,100.54,0.0,0
1788,877,Girlfriend Collective,Jeans,70.2,0.0,0
1789,877,Girlfriend Collective,Dresses,86.88,0.0,0
1790,878,H&M,Footwear,47.2,12.84,1
1791,878,H&M,Home,55.68,0.0,0
1792,878,H&M,Outerwear,81.78,0.0,0
1793,879,Gucci,Activewear,300.0,0.0,0
1794,879,Gucci,Bags,1912.08,0.0,0
1795,880,Urban Outfitters,Activewear,108.42,18.04,1
1796,881,Urban Outfitters,Bags,84.67,0.0,0
1797,881,Urban Outfitters,Lingerie,89.16,0.0,0
1798,882,Chanel,Lingerie,532.86,51.05,1
1799,883,Urban Outfitters,Tops,104.01,0.0,0
1800,883,Urban Outfitters,Outerwear,92.16,0.0,0
1801,883,Urban Outfitters,Jeans,38.94,0.0,0
1802,884,Prada,Activewear,789.08,0.0,0
1803,885,Under Armour,Tops,83.44,5.8,1
1804,885,Under Armour,Swimwear,97.78,26.02,1
1805,886,Zara,Beauty,93.95,15.44,1
1806,887,Gucci,Activewear,769.06,0.0,0
1807,888,Girlfriend Collective,Lingerie,74.75,0.0,0
1808,888,Girlfriend Collective,Beauty,48.46,0.0,0
1809,889,Girlfriend Collective,Beauty,54.61,0.0,0
1810,889,Girlfriend Collective,Bags,102.61,0.0,0
1811,890,Shein,Jeans,26.45,0.0,0
1812,890,Shein,Outerwear,17.86,0.0,0
1813,890,Shein,Home,23.09,6.73,1
1814,891,Urban Outfitters,Activewear,49.98,0.0,0
1815,891,Urban Outfitters,Beauty,25.56,0.0,0
1816,891,Urban Outfitters,Accessories,60.81,0.0,0
1817,892,Loewe,Footwear,1025.97,0.0,0
1818,892,Loewe,Accessories,677.6,0.0,0
1819,893,Zara,Lingerie,48.04,14.99,1
1820,894,Under Armour,Footwear,121.9,0.0,0
1821,894,Under Armour,Accessories,103.4,8.54,1
1822,895,Loewe,Accessories,496.13,0.0,0
1823,895,Loewe,Footwear,823.12,0.0,0
1824,895,Loewe,Beauty,965.65,0.0,0
1825,896,Loewe,Home,486.49,0.0,0
1826,897,Loewe,Lingerie,623.77,0.0,0
1827,897,Loewe,Accessories,544.34,0.0,0
1828,897,Loewe,Jeans,2261.04,0.0,0
1829,898,Gucci,Footwear,715.23,0.0,0
1830,898,Gucci,Swimwear,755.51,0.0,0
1831,899,H&M,Tops,18.37,0.0,0
1832,900,Zara,Activewear,62.55,0.0,0
1833,901,Under Armour,Bags,135.55,0.0,0
1834,901,Under Armour,Outerwear,102.69,0.0,0
1835,902,Zara,Swimwear,104.46,0.0,0
1836,903,Chanel,Home,1088.18,0.0,0
1837,903,Chanel,Dresses,966.37,0.0,0
1838,904,Gucci,Accessories,813.72,0.0,0
1839,905,Under Armour,Bags,48.08,0.0,0
1840,905,Under Armour,Bags,102.68,0.0,0
1841,906,Loewe,Dresses,1743.31,0.0,0
1842,906,Loewe,Outerwear,3880.74,0.0,0
1843,907,Loewe,Outerwear,3595.65,0.0,0
1844,907,Loewe,Footwear,906.62,0.0,0
1845,908,Loewe,Outerwear,3118.33,0.0,0
1846,908,Loewe,Swimwear,770.97,0.0,0
1847,909,Loewe,Beauty,954.8,0.0,0
1848,910,Loewe,Tops,1836.62,0.0,0
1849,910,Loewe,Bags,2215.45,0.0,0
1850,911,Prada,Tops,1880.24,0.0,0
1851,911,Prada,Outerwear,3208.37,0.0,0
1852,911,Prada,Accessories,391.11,0.0,0
1853,912,Shein,Accessories,25.44,0.0,0
1854,912,Shein,Jeans,14.53,0.0,0
1855,912,Shein,Swimwear,18.38,2.47,1
1856,913,Gucci,Swimwear,588.36,0.0,0
1857,913,Gucci,Jeans,1491.13,0.0,0
1858,914,Zara,Jeans,83.75,0.0,0
1859,915,H&M,Home,51.86,0.0,0
1860,916,Under Armour,Beauty,124.93,0.0,0
1861,916,Under Armour,Dresses,93.43,0.0,0
1862,917,Loewe,Jeans,1001.62,0.0,0
1863,918,Gucci,Activewear,917.39,67.73,1
1864,919,Gucci,Bags,1940.18,0.0,0
1865,919,Gucci,Bags,2072.2,0.0,0
1866,919,Gucci,Lingerie,865.54,0.0,0
1867,920,Under Armour,Jeans,63.26,0.0,0
1868,921,Chanel,Dresses,1319.73,0.0,0
1869,921,Chanel,Activewear,807.6,0.0,0
1870,921,Chanel,Lingerie,695.02,0.0,0
1871,922,Urban Outfitters,Home,20.0,1.04,1
1872,922,Urban Outfitters,Outerwear,89.57,0.0,0
1873,923,H&M,Home,49.86,13.8,1
1874,923,H&M,Dresses,84.9,0.0,0
1875,924,Shein,Home,26.13,0.0,0
1876,924,Shein,Dresses,39.93,0.0,0
1877,925,Gucci,Footwear,741.02,0.0,0
1878,925,Gucci,Footwear,861.96,0.0,0
1879,926,H&M,Accessories,62.14,0.0,0
1880,926,H&M,Footwear,24.02,0.0,0
1881,927,Urban Outfitters,Home,65.52,0.0,0
1882,928,Gucci,Beauty,799.81,0.0,0
1883,928,Gucci,Tops,1731.93,0.0,0
1884,929,Under Armour,Activewear,94.43,15.81,1
1885,930,Zara,Accessories,44.29,13.24,1
1886,930,Zara,Outerwear,34.68,6.8,1
1887,931,Loewe,Bags,2474.52,0.0,0
1888,932,H&M,Home,64.44,0.0,0
1889,932,H&M,Jeans,49.61,16.52,1
1890,933,H&M,Beauty,56.15,13.43,1
1891,933,H&M,Lingerie,84.54,0.0,0
1892,934,Shein,Home,11.47,0.0,0
1893,934,Shein,Lingerie,34.14,0.0,0
1894,935,Shein,Activewear,17.83,0.0,0
1895,936,Gucci,Footwear,537.18,0.0,0
1896,936,Gucci,Home,681.33,0.0,0
1897,936,Gucci,Footwear,870.05,0.0,0
1898,937,Gucci,Bags,1625.12,0.0,0
1899,938,Urban Outfitters,Lingerie,85.45,0.0,0
1900,939,Girlfriend Collective,Outerwear,92.68,15.47,1
1901,939,Girlfriend Collective,Outerwear,99.61,0.0,0
1902,939,Girlfriend Collective,Tops,150.0,0.0,0
1903,940,Shein,Bags,29.35,0.0,0
1904,940,Shein,Footwear,21.79,0.0,0
1905,940,Shein,Lingerie,8.44,0.0,0
1906,941,Shein,Home,21.63,0.0,0
1907,942,Gucci,Home,626.49,0.0,0
1908,942,Gucci,Outerwear,4095.05,0.0,0
1909,943,H&M,Accessories,65.06,12.33,1
1910,943,H&M,Bags,92.64,0.0,0
1911,943,H&M,Jeans,85.74,0.0,0
1912,944,Urban Outfitters,Home,163.49,0.0,0
1913,945,Shein,Dresses,26.35,3.9,1
1914,946,Shein,Accessories,17.1,0.0,0
1915,946,Shein,Accessories,30.09,0.0,0
1916,946,Shein,Jeans,25.24,0.0,0
1917,947,Under Armour,Tops,71.22,0.0,0
1918,947,Under Armour,Home,84.78,0.0,0
1919,947,Under Armour,Bags,98.98,6.97,1
1920,948,Loewe,Dresses,700.0,0.0,0
1921,949,Urban Outfitters,Bags,66.01,0.0,0
1922,950,Chanel,Dresses,1535.41,0.0,0
1923,950,Chanel,Jeans,1330.2,0.0,0
1924,950,Chanel,Activewear,569.04,0.0,0
1925,951,Girlfriend Collective,Activewear,57.24,0.0,0
1926,951,Girlfriend Collective,Activewear,73.69,0.0,0
1927,951,Girlfriend Collective,Jeans,90.58,0.0,0
1928,952,H&M,Bags,53.34,14.1,1
1929,952,H&M,Swimwear,10.0,1.1,1
1930,953,Under Armour,Footwear,64.07,0.0,0
1931,954,Urban Outfitters,Swimwear,48.59,11.58,1
1932,955,Under Armour,Accessories,99.52,10.99,1
1933,955,Under Armour,Outerwear,98.41,0.0,0
1934,955,Under Armour,Outerwear,120.8,0.0,0
1935,956,H&M,Beauty,51.9,0.0,0
1936,956,H&M,Activewear,51.62,3.23,1
1937,956,H&M,Home,83.41,0.0,0
1938,957,Prada,Activewear,1067.28,0.0,0
1939,957,Prada,Footwear,1172.64,0.0,0
1940,957,Prada,Beauty,1012.05,0.0,0
1941,958,Shein,Jeans,43.85,0.0,0
1942,959,Chanel,Accessories,548.76,0.0,0
1943,959,Chanel,Bags,9096.49,0.0,0
1944,960,H&M,Tops,29.9,0.0,0
1945,961,Loewe,Outerwear,3452.06,0.0,0
1946,962,H&M,Beauty,70.69,12.51,1
1947,963,Urban Outfitters,Outerwear,38.75,0.0,0
1948,964,Zara,Dresses,105.82,0.0,0
1949,965,Zara,Dresses,82.21,0.0,0
1950,966,H&M,Bags,71.22,18.34,1
1951,966,H&M,Dresses,59.77,0.0,0
1952,966,H&M,Tops,68.72,12.35,1
1953,967,Loewe,Tops,1515.59,0.0,0
1954,967,Loewe,Home,1202.94,0.0,0
1955,967,Loewe,Activewear,648.12,0.0,0
1956,968,Zara,Tops,46.39,0.0,0
1957,968,Zara,Lingerie,77.65,0.0,0
1958,969,Chanel,Tops,1240.6,0.0,0
1959,969,Chanel,Lingerie,588.96,0.0,0
1960,969,Chanel,Swimwear,829.21,0.0,0
1961,970,Shein,Footwear,16.56,0.0,0
1962,970,Shein,Accessories,33.9,0.0,0
1963,970,Shein,Outerwear,31.05,7.82,1
1964,971,Loewe,Lingerie,709.59,0.0,0
1965,972,Girlfriend Collective,Swimwear,53.49,0.0,0
1966,972,Girlfriend Collective,Tops,81.8,0.0,0
1967,973,Under Armour,Jeans,75.95,0.0,0
1968,973,Under Armour,Jeans,134.42,0.0,0
1969,973,Under Armour,Home,80.61,0.0,0
1970,974,Under Armour,Tops,91.81,0.0,0
1971,974,Under Armour,Beauty,110.41,0.0,0
1972,974,Under Armour,Beauty,102.15,0.0,0
1973,975,Shein,Swimwear,9.23,0.0,0
1974,975,Shein,Beauty,48.25,0.0,0
1975,976,Chanel,Activewear,986.35,0.0,0
1976,977,Chanel,Dresses,1631.75,0.0,0
1977,977,Chanel,Home,664.61,0.0,0
1978,977,Chanel,Accessories,593.71,0.0,0
1979,978,H&M,Outerwear,39.62,4.19,1
1980,979,Zara,Accessories,108.68,0.0,0
1981,980,Chanel,Footwear,852.45,0.0,0
1982,980,Chanel,Outerwear,3935.09,0.0,0
1983,981,Girlfriend Collective,Bags,49.63,0.0,0
1984,982,Prada,Swimwear,1000.09,0.0,0
1985,982,Prada,Home,631.18,0.0,0
1986,983,Shein,Dresses,34.2,0.0,0
1987,983,Shein,Dresses,5.0,1.34,1
1988,984,Shein,Activewear,42.23,0.0,0
1989,984,Shein,Tops,34.36,0.0,0
1990,985,Girlfriend Collective,Tops,59.68,0.0,0
1991,986,H&M,Bags,25.18,0.0,0
1992,987,Zara,Home,50.76,0.0,0
1993,988,Prada,Outerwear,3857.75,0.0,0
1994,989,Loewe,Activewear,654.44,0.0,0
1995,990,Gucci,Jeans,1976.12,0.0,0
1996,990,Gucci,Outerwear,4043.66,0.0,0
1997,990,Gucci,Beauty,1042.04,0.0,0
1998,991,Gucci,Dresses,1438.27,0.0,0
1999,992,Urban Outfitters,Accessories,86.84,18.02,1
2000,992,Urban Outfitters,Beauty,137.83,0.0,0
2001,992,Urban Outfitters,Bags,101.86,18.42,1
2002,993,H&M,Footwear,48.65,0.0,0
2003,993,H&M,Activewear,53.36,0.0,0
2004,993,H&M,Dresses,45.17,3.43,1
2005,994,Girlfriend Collective,Footwear,109.98,0.0,0
2006,994,Girlfriend Collective,Dresses,81.46,0.0,0
2007,994,Girlfriend Collective,Jeans,102.61,0.0,0
2008,995,Zara,Jeans,22.79,0.0,0
2009,995,Zara,Tops,61.83,0.0,0
2010,996,Under Armour,Lingerie,78.37,0.0,0
2011,996,Under Armour,Jeans,70.87,0.0,0
2012,997,Zara,Bags,36.67,0.0,0
2013,997,Zara,Jeans,40.65,0.0,0
2014,998,Girlfriend Collective,Jeans,73.4,0.0,0
2015,998,Girlfriend Collective,Bags,104.82,0.0,0
2016,998,Girlfriend Collective,Lingerie,101.24,24.1,1
2017,999,Prada,Tops,1204.81,0.0,0
2018,999,Prada,Footwear,842.39,0.0,0
2019,1000,Urban Outfitters,Activewear,97.17,0.0,0
2020,1000,Urban Outfitters,Bags,97.07,0.0,0
2021,1000,Urban Outfitters,Accessories,72.39,0.0,0
2022,1001,Under Armour,Bags,38.16,0.0,0
2023,1001,Under Armour,Lingerie,131.75,9.21,1
2024,1002,Shein,Outerwear,37.41,0.0,0
2025,1002,Shein,Outerwear,20.45,0.0,0
2026,1003,Prada,Swimwear,1053.58,0.0,0
2027,1003,Prada,Home,864.85,0.0,0
2028,1004,Shein,Bags,34.93,0.0,0
2029,1004,Shein,Swimwear,18.84,0.0,0
2030,1004,Shein,Outerwear,15.6,0.0,0
2031,1005,Shein,Activewear,22.69,0.0,0
2032,1005,Shein,Outerwear,27.54,4.14,1
2033,1006,Zara,Beauty,61.29,0.0,0
2034,1006,Zara,Jeans,65.71,0.0,0
2035,1007,Chanel,Footwear,905.63,0.0,0
2036,1007,Chanel,Lingerie,821.88,0.0,0
2037,1007,Chanel,Home,957.76,0.0,0
2038,1008,Under Armour,Footwear,114.9,28.06,1
2039,1008,Under Armour,Footwear,50.28,9.82,1
