customer_id,join_date,country,loyalty_tier,return_rate,fraud_flag
692,2024-05-14,US,None,0.449,0
693,2024-10-01,US,None,0.381,0
694,2024-03-02,CA,Silver,0.157,0
695,2024-05-11,US,None,0.121,0
696,2023-06-14,CA,None,0.282,0
697,2024-11-02,US,None,0.032,0
698,2024-05-01,CA,Silver,0.384,0
699,2023-12-12,US,Silver,0.117,0
700,2024-07-30,US,None,0.24,0
701,2023-07-09,US,Silver,0.05,0
702,2024-09-19,US,Gold,0.298,0
703,2024-08-29,US,Silver,0.253,0
704,2024-06-05,CA,None,0.232,0
705,2025-02-15,US,None,0.083,0
706,2024-01-24,US,Silver,0.127,0
707,2024-12-23,US,None,0.222,1
708,2023-01-31,US,None,0.101,0
709,2024-02-16,US,Platinum,0.109,1
710,2023-03-06,CA,Silver,0.35,0
711,2024-08-12,CA,None,0.03,0
712,2025-02-07,US,None,0.34,0
713,2023-05-09,CA,None,0.087,0
714,2023-03-27,US,None,0.301,0
715,2023-06-22,CA,None,0.477,0
716,2023-07-05,CA,Silver,0.244,0
717,2024-03-06,US,None,0.246,0
718,2025-01-06,US,None,0.104,1
719,2023-02-01,US,None,0.168,0
720,2023-09-21,US,Silver,0.084,0
721,2023-07-29,US,None,0.067,0
722,2024-06-22,US,Gold,0.405,0
723,2025-03-12,US,None,0.454,0
724,2025-05-14,CA,Gold,0.2,0
725,2023-04-13,US,Gold,0.174,0
726,2022-12-20,CA,Silver,0.145,0
727,2023-02-23,US,None,0.02,0
728,2024-04-08,US,None,0.355,0
729,2025-05-14,US,Gold,0.3,0
730,2024-10-29,US,None,0.121,0
731,2023-04-18,US,None,0.289,0
732,2023-06-21,US,None,0.059,0
733,2023-10-06,US,Silver,0.23,0
734,2024-10-31,US,Silver,0.355,1
735,2025-01-10,US,Platinum,0.257,0
736,2023-03-25,US,Gold,0.243,0
737,2024-12-17,US,Silver,0.149,0
738,2022-12-02,US,Silver,0.402,0
739,2024-09-29,US,None,0.287,0
740,2023-08-23,US,Silver,0.125,0
741,2025-02-03,US,None,0.074,0
742,2025-03-31,US,None,0.429,0
743,2023-05-28,US,None,0.271,0
744,2024-12-25,US,None,0.209,0
745,2025-10-09,US,Silver,0.065,0
746,2025-03-14,US,None,0.082,0
747,2024-07-25,US,Gold,0.328,0
748,2025-07-22,CA,Silver,0.023,0
749,2024-08-10,US,None,0.035,0
750,2025-01-10,US,None,0.131,0
751,2023-11-09,US,None,0.175,0
752,2025-02-23,US,None,0.333,0
753,2023-03-25,US,None,0.137,0
754,2025-09-07,US,Gold,0.31,0
755,2024-01-11,US,Gold,0.315,0
756,2025-08-14,US,Gold,0.295,0
757,2023-11-04,CA,None,0.336,0
758,2025-03-02,CA,None,0.335,0
759,2023-04-08,CA,Platinum,0.047,0
760,2024-04-13,US,None,0.201,0
761,2023-12-13,US,None,0.472,0
762,2024-05-14,US,None,0.426,0
763,2024-07-16,US,None,0.121,0
764,2024-02-04,US,Platinum,0.314,0
765,2025-01-21,US,None,0.128,0
766,2024-01-31,US,Gold,0.308,0
767,2024-06-09,US,None,0.156,0
768,2025-06-13,US,Silver,0.29,0
769,2023-10-07,US,None,0.284,0
770,2024-06-27,US,None,0.195,0
771,2024-11-04,CA,Silver,0.058,0
772,2023-03-22,US,None,0.317,0
773,2024-06-16,US,Silver,0.165,0
774,2023-11-16,US,Silver,0.132,0
775,2024-12-01,US,None,0.197,0
776,2022-11-10,US,None,0.26,0
777,2025-05-21,CA,None,0.162,1
778,2023-12-29,US,None,0.149,0
779,2025-10-31,US,Silver,0.096,0
780,2024-05-30,US,Silver,0.157,0
781,2025-03-01,US,None,0.291,1
782,2024-03-26,US,None,0.227,0
783,2023-12-26,US,Gold,0.127,0
784,2024-10-02,US,None,0.293,0
785,2024-05-09,US,None,0.219,0
786,2023-08-02,US,None,0.201,0
787,2024-03-27,CA,None,0.344,0
788,2025-06-17,US,Silver,0.244,0
789,2023-03-23,CA,None,0.286,0
790,2022-11-14,US,Silver,0.319,0
791,2024-02-29,US,None,0.088,0
792,2025-10-09,US,None,0.086,1
793,2023-01-04,US,None,0.359,0
794,2024-01-15,US,Silver,0.043,0
795,2023-12-28,US,Gold,0.091,0
796,2023-07-01,US,Gold,0.175,0
797,2024-01-09,US,None,0.252,0
798,2024-05-04,CA,None,0.181,0
799,2023-05-21,US,Silver,0.211,0
800,2022-12-04,US,Gold,0.123,0
801,2025-10-03,CA,Silver,0.542,0
802,2025-10-23,US,None,0.16,0
803,2025-03-10,US,None,0.24,0
804,2023-11-06,US,None,0.063,0
805,2024-05-10,US,None,0.149,0
806,2025-09-17,US,Silver,0.341,0
807,2024-09-14,CA,Silver,0.09,0
808,2023-02-10,US,None,0.4,0
809,2025-08-04,US,None,0.16,1
810,2023-12-30,US,Gold,0.245,0
811,2025-05-15,US,None,0.086,0
812,2024-06-24,US,Gold,0.183,0
813,2023-08-21,US,None,0.404,0
814,2024-06-16,US,None,0.357,0
815,2025-08-24,US,None,0.177,0
816,2024-03-24,US,None,0.159,0
817,2023-09-12,US,Silver,0.173,0
818,2025-01-21,US,Gold,0.238,0
819,2025-10-12,US,None,0.418,0
820,2023-08-28,US,Gold,0.114,0
821,2023-02-22,US,Platinum,0.106,0
822,2023-08-04,US,Gold,0.143,0
823,2023-07-17,CA,Silver,0.068,0
824,2024-06-24,CA,Silver,0.273,0
825,2024-08-16,US,Silver,0.05,0
826,2025-09-18,US,None,0.419,0
827,2024-07-18,US,None,0.174,0
828,2024-02-22,US,None,0.259,0
829,2025-08-08,US,None,0.028,0
830,2022-12-07,CA,Silver,0.283,0
831,2024-07-30,CA,Silver,0.231,0
832,2024-01-17,CA,Gold,0.248,0
833,2023-02-21,CA,None,0.16,0
834,2023-09-28,CA,Silver,0.322,0
835,2023-03-15,US,Silver,0.083,0
836,2022-12-26,US,None,0.228,0
837,2024-12-03,CA,None,0.038,0
838,2023-12-28,US,Gold,0.077,0
839,2025-09-22,CA,None,0.365,1
840,2025-08-28,US,Silver,0.115,0
841,2025-03-19,US,Silver,0.086,0
842,2025-06-07,US,None,0.146,0
843,2024-11-16,US,None,0.367,0
844,2024-10-23,CA,None,0.129,0
845,2024-09-21,US,None,0.468,0
846,2025-04-04,US,None,0.109,0
847,2025-10-31,US,None,0.304,0
848,2024-05-17,CA,None,0.187,1
849,2023-06-01,CA,None,0.148,0
850,2025-05-20,US,Silver,0.221,0
851,2023-05-11,CA,None,0.063,0
852,2025-08-21,US,None,0.141,0
853,2023-05-05,US,None,0.14,0
854,2024-03-31,US,None,0.204,0
855,2024-12-30,US,None,0.203,0
856,2024-06-08,US,None,0.249,0
857,2025-06-18,US,Silver,0.323,0
858,2024-03-13,CA,None,0.178,0
859,2023-05-06,US,None,0.206,0
860,2023-12-07,US,None,0.379,0
861,2025-09-02,US,Silver,0.201,0
862,2024-11-06,US,Platinum,0.172,0
863,2024-07-12,US,None,0.302,0
864,2025-05-05,US,Silver,0.187,0
865,2025-07-17,US,None,0.429,0
866,2024-10-26,CA,None,0.341,0
867,2024-09-20,US,Silver,0.131,0
868,2023-03-11,CA,None,0.155,0
869,2025-04-30,US,None,0.347,0
870,2023-08-11,US,Silver,0.262,0
871,2025-10-17,US,Gold,0.351,0
872,2023-07-15,US,None,0.172,0
873,2023-01-14,US,None,0.203,0
874,2024-03-03,CA,Platinum,0.154,0
875,2025-03-13,US,None,0.146,0
876,2025-10-13,US,Platinum,0.11,0
877,2024-05-05,CA,None,0.264,0
878,2023-08-05,US,None,0.206,0
879,2024-06-02,US,Platinum,0.229,0
880,2024-01-07,US,None,0.322,0
881,2023-12-31,US,None,0.036,0
882,2024-12-13,US,Silver,0.206,0
883,2025-06-07,US,Silver,0.356,0
884,2023-04-25,US,Silver,0.075,0
885,2024-02-28,US,None,0.327,0
886,2024-09-06,CA,None,0.21,0
887,2023-07-02,US,Gold,0.23,0
888,2025-02-09,US,Silver,0.251,0
889,2023-03-13,CA,None,0.092,0
890,2024-06-21,US,None,0.027,0
891,2025-09-18,US,Silver,0.3,0
892,2024-08-03,US,Silver,0.082,0
893,2022-11-30,US,Platinum,0.149,0
894,2024-04-03,US,Silver,0.534,0
895,2023-10-21,US,Silver,0.174,0
896,2025-05-07,CA,Silver,0.251,1
897,2024-09-17,CA,None,0.11,0
898,2023-01-21,US,Silver,0.37,0
899,2025-08-06,US,None,0.034,0
900,2023-10-18,US,None,0.339,0
901,2023-05-05,US,Silver,0.059,0
902,2025-05-28,US,None,0.449,0
903,2025-03-18,CA,None,0.278,0
904,2023-07-22,US,None,0.086,0
905,2025-07-11,CA,Silver,0.193,0
906,2023-06-12,US,None,0.254,0
907,2024-04-20,US,Silver,0.114,0
908,2023-10-28,US,None,0.152,0
909,2025-06-28,CA,None,0.404,0
910,2023-11-16,CA,Platinum,0.203,0
911,2025-04-27,US,None,0.34,0
912,2024-05-09,US,Silver,0.265,1
913,2025-08-26,US,Silver,0.251,0
914,2024-09-07,US,None,0.294,0
915,2025-08-14,US,Silver,0.424,0
916,2023-04-12,CA,Silver,0.097,0
917,2024-07-11,US,None,0.312,0
918,2024-05-21,US,Gold,0.479,0
919,2023-10-23,CA,None,0.286,0
920,2024-02-08,CA,Silver,0.243,0
921,2023-01-09,US,None,0.401,0
922,2025-07-03,US,Platinum,0.539,0
923,2025-04-06,US,Gold,0.233,0
924,2023-05-17,US,Silver,0.263,0
925,2023-05-15,CA,None,0.281,0
926,2025-08-26,US,Gold,0.057,0
927,2024-12-25,US,None,0.333,0
928,2024-10-26,US,None,0.059,0
929,2025-06-17,CA,Silver,0.282,0
930,2022-12-21,US,None,0.054,0
931,2025-06-12,US,Silver,0.093,0
932,2024-10-09,US,None,0.138,0
933,2024-03-23,US,None,0.123,0
934,2025-02-24,US,None,0.307,0
935,2023-02-03,US,None,0.129,0
936,2025-03-13,CA,Silver,0.054,0
937,2022-11-22,CA,None,0.116,0
938,2023-04-02,US,None,0.218,0
939,2024-05-25,US,None,0.238,0
940,2025-03-24,US,None,0.201,0
941,2025-07-12,US,None,0.355,0
942,2023-05-23,CA,None,0.363,1
943,2025-03-13,CA,Platinum,0.274,0
944,2025-09-15,CA,None,0.174,0
945,2025-05-28,US,Silver,0.161,0
946,2024-11-17,CA,None,0.502,0
947,2024-09-04,CA,None,0.207,0
948,2024-07-14,CA,Gold,0.471,0
949,2024-04-27,US,None,0.086,0
950,2024-07-10,US,Gold,0.124,0
951,2025-02-21,US,Silver,0.127,0
952,2025-07-26,US,None,0.073,0
953,2023-11-30,CA,None,0.204,0
954,2024-02-01,US,None,0.142,0
955,2024-07-07,US,None,0.163,0
956,2023-08-12,US,None,0.39,0
957,2024-10-21,US,Silver,0.055,0
958,2024-11-19,US,Platinum,0.125,0
959,2025-05-30,US,None,0.213,0
960,2024-01-12,CA,None,0.193,0
961,2024-12-02,US,None,0.436,0
962,2023-01-26,CA,Silver,0.041,0
963,2024-12-06,CA,None,0.403,0
964,2025-08-21,CA,Platinum,0.067,0
965,2023-07-16,US,None,0.152,0
966,2025-06-05,CA,None,0.056,0
967,2023-02-14,US,Gold,0.014,0
968,2025-06-17,US,Gold,0.384,0
969,2024-04-13,US,Silver,0.111,0
970,2024-07-19,US,Gold,0.283,1
971,2024-07-23,US,Gold,0.133,0
972,2022-12-08,US,None,0.439,0
973,2025-05-14,CA,None,0.138,0
974,2025-05-13,US,None,0.168,0
975,2023-03-26,US,None,0.121,1
976,2023-10-07,CA,None,0.08,0
977,2024-03-27,US,Gold,0.294,0
978,2024-01-29,US,None,0.199,0
979,2024-06-14,CA,Silver,0.014,0
980,2024-02-01,CA,Platinum,0.437,0
981,2025-06-28,CA,None,0.134,0
982,2023-04-12,US,None,0.08,0
983,2023-09-02,CA,Silver,0.051,0
984,2024-11-05,US,None,0.087,0
985,2024-05-26,US,Gold,0.263,0
986,2025-04-22,US,Silver,0.297,0
987,2023-03-01,US,Silver,0.158,0
988,2025-10-25,US,Gold,0.674,0
989,2024-06-04,US,Platinum,0.145,0
990,2023-09-23,US,Silver,0.18,0
991,2025-08-02,CA,None,0.075,0
992,2025-06-25,CA,None,0.173,0
993,2024-05-30,US,Platinum,0.336,0
994,2022-12-04,CA,None,0.462,0
995,2025-09-18,US,Gold,0.269,0
996,2025-01-04,US,None,0.042,0
997,2023-09-02,US,None,0.064,1
998,2024-05-21,US,Silver,0.041,0
999,2024-07-25,CA,None,0.099,0
1000,2023-01-04,US,None,0.139,0
1001,2022-11-09,CA,Silver,0.069,0
1002,2023-04-28,US,None,0.279,0
1003,2024-07-17,US,None,0.086,0
1004,2023-06-20,US,None,0.226,0
1005,2023-05-24,US,None,0.31,0
1006,2025-03-08,US,Silver,0.157,0
1007,2025-02-24,US,None,0.348,0
1008,2024-09-02,US,Gold,0.229,0
1009,2025-05-24,US,None,0.132,0
1010,2024-01-09,US,Silver,0.148,0
1011,2023-04-25,US,None,0.122,0
1012,2023-06-19,US,Silver,0.294,0
1013,2025-05-04,US,None,0.256,0
1014,2023-09-02,US,Silver,0.204,0
1015,2023-11-20,US,None,0.057,0
1016,2024-01-02,US,None,0.115,0
1017,2024-06-11,US,None,0.096,0
1018,2023-07-11,US,None,0.024,0
1019,2024-06-29,US,Gold,0.072,0
1020,2023-05-09,US,None,0.066,0
1021,2024-04-14,US,None,0.165,0
1022,2023-08-07,US,Silver,0.29,0
1023,2025-09-27,US,None,0.133,0
1024,2024-07-11,US,Silver,0.16,0
1025,2025-07-16,CA,None,0.185,0
1026,2025-07-25,CA,None,0.18,0
1027,2025-06-24,US,None,0.206,0
1028,2023-12-20,US,None,0.357,0
1029,2024-09-08,CA,Silver,0.162,0
1030,2024-01-31,US,Silver,0.373,0
1031,2024-10-02,CA,Platinum,0.191,0
1032,2023-08-14,US,None,0.169,0
1033,2023-06-30,US,Platinum,0.59,0
1034,2023-09-29,CA,None,0.279,0
1035,2023-10-05,CA,None,0.028,0
1036,2023-03-23,US,None,0.252,0
1037,2023-04-18,US,Gold,0.074,0
1038,2024-03-30,US,None,0.185,0
1039,2025-02-21,US,None,0.073,0
1040,2023-11-22,US,Gold,0.221,0
1041,2024-01-29,US,None,0.381,0
1042,2023-01-31,US,None,0.237,0
1043,2022-11-11,US,None,0.154,0
1044,2024-10-16,US,None,0.127,0
1045,2025-07-03,US,Silver,0.412,0
1046,2023-02-11,CA,None,0.225,0
1047,2025-04-11,US,Gold,0.361,0
1048,2024-10-18,US,Gold,0.292,0
1049,2023-01-29,US,None,0.156,0
1050,2024-07-02,US,Gold,0.188,0
1051,2025-01-25,CA,None,0.421,0
1052,2024-11-25,US,None,0.177,0
1053,2025-05-10,US,None,0.124,0
1054,2023-08-30,US,Silver,0.114,0
1055,2023-12-12,CA,None,0.297,0
1056,2023-03-16,US,None,0.134,0
1057,2025-01-24,CA,Gold,0.151,1
1058,2024-11-16,US,Gold,0.306,0
1059,2022-11-29,US,None,0.058,0
1060,2025-10-13,US,None,0.201,0
1061,2022-11-30,US,Silver,0.348,0
1062,2025-06-15,US,None,0.213,0
1063,2023-10-21,US,Gold,0.186,0
1064,2025-08-03,US,None,0.255,0
1065,2023-08-26,US,Silver,0.244,0
1066,2023-06-22,US,None,0.178,0
1067,2024-09-04,CA,Gold,0.035,0
1068,2024-04-18,US,None,0.266,0
1069,2023-03-08,US,Silver,0.065,0
1070,2023-10-16,US,Gold,0.291,0
1071,2024-05-26,US,None,0.034,0
1072,2025-08-20,CA,None,0.083,0
1073,2024-03-24,US,None,0.202,0
1074,2024-09-14,US,None,0.157,0
1075,2025-07-10,US,Gold,0.141,0
1076,2023-08-31,US,None,0.522,0
1077,2023-02-14,CA,None,0.273,0
1078,2025-03-28,US,None,0.036,0
1079,2025-10-24,US,Platinum,0.325,0
1080,2023-10-15,CA,None,0.283,0
1081,2023-03-02,CA,None,0.2,0
1082,2024-07-23,US,Gold,0.131,0
1083,2024-01-18,CA,Silver,0.277,0
1084,2022-12-22,US,Silver,0.214,0
1085,2023-04-04,CA,None,0.307,0
1086,2025-09-13,US,None,0.103,0
1087,2023-04-07,US,None,0.12,0
1088,2024-02-25,US,None,0.076,0
1089,2023-09-28,CA,Silver,0.097,0
1090,2024-09-18,CA,Gold,0.15,0
1091,2025-01-23,US,None,0.221,0
1092,2024-11-16,US,Gold,0.107,0
1093,2024-08-21,US,Silver,0.195,0
1094,2024-08-03,US,None,0.366,0
1095,2024-11-02,US,Silver,0.248,0
1096,2025-03-19,US,None,0.122,0
1097,2023-03-17,US,Gold,0.01,0
1098,2023-09-21,CA,None,0.199,0
1099,2025-01-15,US,Gold,0.115,0
1100,2025-03-17,US,None,0.082,0
1101,2023-06-11,US,None,0.197,0
1102,2024-07-27,US,Gold,0.32,0
1103,2024-12-02,US,Silver,0.129,0
1104,2025-09-29,US,Silver,0.313,0
1105,2023-11-07,US,None,0.163,0
1106,2024-03-24,US,None,0.263,0
1107,2022-12-27,US,Silver,0.365,0
1108,2023-04-02,US,Silver,0.011,0
1109,2024-03-04,CA,None,0.201,0
1110,2024-09-16,US,None,0.466,1
1111,2025-07-18,US,Gold,0.345,0
1112,2025-03-24,US,Silver,0.089,0
1113,2024-01-09,US,None,0.22,0
1114,2025-07-03,US,Silver,0.5,0
1115,2024-06-14,CA,None,0.133,0
1116,2023-07-28,US,Silver,0.333,0
1117,2023-10-06,CA,Platinum,0.206,0
1118,2023-01-21,CA,None,0.14,0
1119,2023-04-14,CA,Gold,0.302,0
1120,2023-09-13,US,Silver,0.337,0
1121,2024-05-22,US,Silver,0.094,0
1122,2025-01-06,US,Silver,0.374,0
1123,2025-02-15,CA,None,0.003,0
1124,2024-11-27,US,Platinum,0.145,0
1125,2024-08-14,US,None,0.214,0
1126,2024-07-08,US,None,0.138,0
1127,2025-10-04,US,None,0.198,0
1128,2025-08-04,US,None,0.134,0
1129,2025-07-15,US,None,0.189,0
1130,2024-08-06,US,Gold,0.282,0
1131,2024-10-20,US,None,0.168,0
1132,2025-05-07,US,None,0.453,0
1133,2023-06-27,US,None,0.181,0
1134,2025-02-18,US,None,0.151,0
1135,2023-05-21,US,None,0.584,0
1136,2024-10-14,US,None,0.361,0
1137,2024-10-11,CA,Gold,0.278,0
1138,2023-10-10,US,None,0.047,0
1139,2024-08-15,US,None,0.426,0
1140,2024-12-17,US,Platinum,0.294,0
1141,2024-09-01,US,None,0.063,0
1142,2023-11-20,US,None,0.282,0
1143,2025-04-13,US,Silver,0.098,0
1144,2023-05-26,US,None,0.388,0
1145,2023-09-17,US,None,0.417,0
1146,2025-04-23,US,Silver,0.28,0
1147,2023-03-28,US,Gold,0.12,0
1148,2024-12-06,US,Platinum,0.295,0
1149,2023-02-24,US,Gold,0.063,0
1150,2023-06-18,US,Silver,0.228,0
1151,2025-11-08,US,None,0.156,0
1152,2024-04-26,US,None,0.165,0
1153,2023-05-24,CA,Silver,0.056,0
1154,2024-01-17,US,None,0.202,1
1155,2025-01-11,US,Gold,0.087,0
1156,2025-09-03,US,Gold,0.127,0
1157,2023-02-02,US,None,0.266,0
1158,2024-02-24,US,Silver,0.214,0
1159,2025-11-04,US,Silver,0.124,0
1160,2023-09-29,CA,Silver,0.084,0
1161,2023-02-08,US,Silver,0.131,0
1162,2024-03-31,US,None,0.13,0
1163,2023-09-21,US,None,0.145,0
1164,2025-07-08,US,Platinum,0.249,0
1165,2025-02-21,US,None,0.153,0
1166,2023-01-29,CA,Gold,0.423,0
1167,2023-04-26,US,None,0.09,0
1168,2023-05-21,US,None,0.231,0
1169,2023-07-07,US,None,0.072,0
1170,2024-02-21,CA,None,0.097,0
1171,2024-10-15,US,None,0.004,0
1172,2023-01-22,US,None,0.095,0
1173,2024-03-17,US,None,0.029,0
1174,2025-03-05,US,Silver,0.151,0
1175,2024-08-10,US,None,0.115,0
1176,2024-10-15,CA,None,0.032,0
1177,2022-12-27,US,None,0.208,0
1178,2023-03-24,US,None,0.357,0
1179,2025-08-07,US,None,0.5,0
1180,2023-08-12,US,None,0.043,0
1181,2024-05-23,CA,None,0.203,0
1182,2024-03-08,US,None,0.252,0
1183,2024-04-09,US,Silver,0.296,0
1184,2024-04-04,US,Silver,0.154,0
1185,2025-07-30,CA,None,0.221,0
1186,2024-12-31,US,Silver,0.293,0
1187,2023-10-28,US,Gold,0.381,0
1188,2023-07-19,US,Silver,0.192,0
1189,2024-02-12,US,Platinum,0.024,0
1190,2024-02-22,US,None,0.153,0
1191,2024-02-13,CA,Gold,0.255,0
1192,2024-11-18,US,Gold,0.122,0
1193,2025-08-31,US,Silver,0.27,0
1194,2023-10-28,US,Silver,0.052,0
1195,2023-05-12,US,None,0.474,0
1196,2023-11-25,CA,Silver,0.109,0
1197,2023-04-25,CA,Platinum,0.067,0
1198,2023-05-03,US,None,0.09,0
1199,2023-08-27,US,None,0.313,0
1200,2023-03-29,CA,Silver,0.099,0
1201,2024-01-07,US,None,0.217,0
1202,2024-07-18,US,None,0.429,0
1203,2023-04-27,CA,Silver,0.088,0
1204,2024-03-27,US,Silver,0.356,0
1205,2024-06-26,US,None,0.281,0
1206,2024-05-29,US,Silver,0.024,0
1207,2024-03-05,US,Gold,0.342,0
1208,2024-10-14,CA,Gold,0.283,0
1209,2024-07-19,US,None,0.022,0
1210,2025-03-05,US,Silver,0.186,0
1211,2024-09-26,US,None,0.208,0
1212,2024-05-11,US,None,0.152,0
1213,2024-03-16,US,Gold,0.122,0
1214,2023-08-29,CA,Silver,0.043,0
1215,2023-07-17,US,Silver,0.256,0
1216,2023-07-23,US,Silver,0.007,0
1217,2023-06-26,US,Gold,0.187,0
1218,2025-04-26,CA,Platinum,0.131,0
1219,2023-12-22,US,None,0.165,0
1220,2025-02-07,US,Silver,0.252,0
1221,2023-02-14,CA,Gold,0.125,0
1222,2023-01-08,US,Silver,0.248,0
1223,2023-10-31,US,Silver,0.177,0
1224,2023-10-16,US,None,0.128,0
1225,2025-02-10,US,None,0.192,0
1226,2023-01-09,US,None,0.196,0
1227,2024-09-13,US,Silver,0.371,0
1228,2023-02-05,US,Silver,0.293,0
1229,2024-07-15,US,None,0.268,0
1230,2024-11-26,CA,Silver,0.28,0
1231,2023-11-20,US,Silver,0.08,0
1232,2023-05-18,US,None,0.097,0
1233,2024-05-28,US,None,0.122,0
1234,2024-05-10,US,None,0.204,0
1235,2023-05-08,US,None,0.035,0
1236,2024-12-10,US,None,0.158,0
1237,2025-07-08,US,Platinum,0.299,0
1238,2024-09-16,CA,None,0.315,0
1239,2024-02-22,US,Gold,0.036,0
1240,2022-12-09,US,Platinum,0.21,0
1241,2024-04-06,US,Gold,0.173,0
1242,2025-10-04,US,None,0.254,0
1243,2025-07-11,CA,Gold,0.152,0
1244,2024-02-22,CA,None,0.247,0
1245,2023-09-25,CA,None,0.103,0
1246,2023-06-19,CA,None,0.061,0
1247,2024-02-21,US,None,0.286,0
1248,2024-02-11,US,Silver,0.269,0
1249,2024-12-16,US,None,0.296,0
1250,2025-04-30,US,Platinum,0.186,0
1251,2025-03-05,US,Gold,0.094,0
1252,2023-06-05,US,None,0.061,0
1253,2025-06-11,US,None,0.185,0
1254,2025-09-20,US,Silver,0.174,0
1255,2025-07-17,US,None,0.204,0
1256,2024-06-17,US,None,0.092,0
1257,2025-03-23,US,Silver,0.079,0
1258,2023-10-16,US,Silver,0.106,0
1259,2023-05-09,US,Gold,0.233,0
1260,2025-06-19,US,None,0.325,0
1261,2023-05-15,US,None,0.103,0
1262,2025-02-17,US,None,0.072,0
1263,2023-12-20,US,None,0.121,0
1264,2025-05-04,US,Platinum,0.44,0
1265,2025-01-01,US,Gold,0.103,0
1266,2025-04-05,US,None,0.223,0
1267,2024-07-08,US,Silver,0.118,0
1268,2023-05-15,US,Silver,0.119,0
1269,2024-05-22,CA,None,0.3,0
1270,2025-02-21,CA,None,0.332,0
1271,2023-07-13,US,None,0.091,0
1272,2023-12-28,US,Gold,0.041,0
1273,2023-03-22,US,Silver,0.216,0
1274,2024-04-15,CA,Gold,0.185,0
1275,2025-06-23,US,None,0.224,0
1276,2025-10-21,US,None,0.092,0
1277,2025-01-07,US,None,0.271,0
1278,2025-01-13,US,None,0.111,0
1279,2023-09-07,CA,None,0.184,0
1280,2024-06-02,US,None,0.445,0
1281,2025-02-19,US,None,0.101,0
1282,2025-10-28,US,None,0.117,0
1283,2023-03-30,US,Silver,0.081,0
1284,2023-01-10,CA,None,0.122,0
1285,2024-10-05,CA,None,0.346,0
1286,2024-11-13,US,Silver,0.405,0
1287,2025-09-04,US,Gold,0.203,0
1288,2024-03-04,US,None,0.182,0
1289,2025-10-15,CA,None,0.071,0
1290,2023-03-03,US,None,0.14,0
1291,2025-02-16,US,None,0.055,0
1292,2024-06-09,CA,Silver,0.308,0
1293,2023-03-06,CA,None,0.025,0
1294,2025-01-28,US,None,0.486,0
1295,2025-02-19,US,None,0.188,0
1296,2023-02-04,US,None,0.211,0
1297,2024-09-17,US,Gold,0.429,0
1298,2024-12-17,US,None,0.118,0
1299,2025-07-13,US,None,0.158,0
1300,2023-11-21,US,Platinum,0.336,0
1301,2024-12-27,US,None,0.317,0
1302,2025-10-01,US,None,0.197,0
1303,2025-06-15,US,None,0.183,0
1304,2023-09-23,US,None,0.426,0
1305,2025-03-18,US,Platinum,0.136,0
1306,2024-04-12,US,None,0.157,0
1307,2023-02-18,CA,None,0.259,0
1308,2022-11-12,US,Silver,0.17,0
1309,2023-11-26,US,Gold,0.137,0
1310,2023-09-24,US,Gold,0.257,0
1311,2025-05-07,US,Gold,0.299,0
1312,2025-08-15,US,Silver,0.096,0
1313,2023-04-23,US,None,0.19,0
1314,2023-03-01,US,None,0.381,0
1315,2025-08-06,US,Silver,0.259,0
1316,2024-04-28,US,Gold,0.199,0
1317,2023-01-22,US,None,0.234,0
1318,2025-09-13,US,Gold,0.069,1
1319,2025-07-23,US,Silver,0.163,0
1320,2023-10-09,US,None,0.098,0
1321,2025-05-02,US,None,0.21,0
1322,2024-08-17,CA,Silver,0.406,0
1323,2025-09-23,US,Silver,0.089,0
1324,2025-04-29,US,None,0.173,0
1325,2024-05-15,CA,Gold,0.111,0
1326,2024-06-25,CA,Silver,0.088,0
1327,2025-02-12,CA,None,0.235,0
1328,2025-09-05,US,Silver,0.076,0
1329,2025-10-01,US,Silver,0.251,0
1330,2023-02-07,US,None,0.255,0
1331,2023-10-25,CA,None,0.125,0
1332,2024-05-06,US,None,0.195,0
1333,2025-01-04,US,None,0.549,0
1334,2024-06-04,US,None,0.022,0
1335,2025-04-27,US,Silver,0.153,0
1336,2022-12-09,CA,Silver,0.409,0
1337,2024-11-05,US,None,0.243,0
1338,2024-06-15,US,None,0.25,0
1339,2024-10-30,US,None,0.394,0
1340,2024-10-21,US,Silver,0.321,0
1341,2023-06-11,US,None,0.23,0
1342,2022-12-21,US,Gold,0.274,0
1343,2024-08-11,CA,None,0.094,0
1344,2023-06-23,US,Silver,0.16,0
1345,2023-04-01,US,None,0.383,0
1346,2022-12-13,US,None,0.388,0
1347,2025-04-10,US,Silver,0.211,0
1348,2023-10-30,CA,None,0.164,0
1349,2025-02-08,US,Silver,0.095,0
1350,2025-08-04,US,Silver,0.272,0
1351,2024-06-03,US,Silver,0.022,0
1352,2023-07-02,US,None,0.103,0
1353,2024-01-20,US,Gold,0.233,0
1354,2023-06-30,US,None,0.224,0
1355,2024-04-30,US,None,0.167,0
1356,2025-10-14,US,Silver,0.288,0
1357,2023-12-26,US,None,0.228,0
1358,2025-03-10,US,None,0.444,0
1359,2024-11-13,CA,None,0.161,0
1360,2023-05-11,US,None,0.08,0
1361,2023-05-28,US,Platinum,0.214,0
1362,2023-10-21,US,Silver,0.08,0
1363,2023-07-11,CA,Gold,0.062,0
1364,2024-06-30,US,None,0.146,0
1365,2024-02-04,CA,None,0.077,0
1366,2024-11-06,US,None,0.221,0
